GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5,GROUP 6,GROUP 7,GROUP 8
GROUP 1,GROUP 2,GROUP 3,GROUP 4,GROUP 5,GROUP 6,GROUP 7,GROUP 8
,"hash: ""0x34a1ba7113272a8cca439536565bc51be2b7739c8c386b17513d69a6a4e99eb8"" from: ""0xc09cb0e8222af70719371ae8c5f08413ec15a1c1"" to: ""0xc332d6608fdbb9612eafd4b4fac6ea5b9da7a47c"" tokenSymbol: ""ETH"" value: ""0.04842968089018386""","hash: ""0xcae56fb76162e8b53f9a121629e6160a41e493fe50e920bd26e01f6517501353"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.08208242007843514""",,,,"hash: ""0xe8d337c94759d1b2b79298163c6affff32915d8473983bbd16debffc7c439631"" from: ""0xbaadc7aa3701c09d488af0e584a61a2e7e00748e"" to: ""0xca0eaa022c244740ec668aaca31adb008ee2aa33"" tokenSymbol: ""ETH"" value: ""0.2""",
,"hash: ""0xb2bc56bc1afbecf9789ad6654bb0ed7713c991602c1ff7e7e99ecf08b1b60701"" from: ""0xc7e21219664b5e651fc866329a512292eabd0db9"" to: ""0xca098a4e9c7d6c4e48549d11922ba57ecc42251d"" tokenSymbol: ""ETH"" value: ""0.19442624216536206""","hash: ""0xfea40d2dafb29dedbc785d1eea76448dbb090516dc891ee3bf6c5e54c5a232dc"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.036144124391476795""",,,,,
,"hash: ""0x6b967d05c34a117ce2fb06c7d9dd546d88f30a1369bf62b2cf45d8ce9c3e2d5c"" from: ""0xc7e21219664b5e651fc866329a512292eabd0db9"" to: ""0xca098a4e9c7d6c4e48549d11922ba57ecc42251d"" tokenSymbol: ""ETH"" value: ""0.04896470768330962""","hash: ""0xd5b4955654acd0265e652180435bfaafd65df16d6c26d2bf36113bfde875ad8b"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.08494317734179886""",,,,,
,"hash: ""0x5d459bc7169a42996ad6d6477b65923177021ad8927b2b8f01e8d0c4d531120b"" from: ""0xca098a4e9c7d6c4e48549d11922ba57ecc42251d"" to: ""0xc7e21219664b5e651fc866329a512292eabd0db9"" tokenSymbol: ""ETH"" value: ""0.04832507638785385""","hash: ""0xf22a78b4f19350374e08fc255076fed796cbf731fe76111366bc9577287e0fc4"" from: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" to: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" tokenSymbol: ""ETH"" value: ""0.21398943312583193""",,,,,
,"hash: ""0x7179df400ea7a81d5d71382e50ee5624158e478ee46a69f3681d07c5f11a2ec2"" from: ""0xad90929e4f37ec56378968735c6aa863405ba2cc"" to: ""0xd46be254ba17b15d4e3f160d72502d1403cf1767"" tokenSymbol: ""ETH"" value: ""0.06425827""","hash: ""0x74868f3bc89307218f2e388c1087e2a84c4f3180aba87b79fcaeb265c6c7d953"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0005""",,,,,
,"hash: ""0x4e198db8fae5ca0a74a2dce462017fd32a3d455ffb5227a4528fbeff4900be43"" from: ""0xdcd20e40a1f8108418cdec0a192e1f46dbdbd4e6"" to: ""0xc332d6608fdbb9612eafd4b4fac6ea5b9da7a47c"" tokenSymbol: ""ETH"" value: ""0.0116335""","hash: ""0x5a9fcf78643ace6fbae4cfa6c3c6167b6c8370d67a5bb406bb4bca69ac8f6667"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,,
,"hash: ""0xe962c5e79fddd923e04c4924e9149b73b279e84e4aa1bed777105714090a3e5e"" from: ""0xdcd20e40a1f8108418cdec0a192e1f46dbdbd4e6"" to: ""0xea4b9c1a425fb8bb80fa61ae4a26c6eb6d9cc692"" tokenSymbol: ""ETH"" value: ""0.2143075339877953""","hash: ""0x6d79fa3643931e9ffb9d2f5ba5228a24ae6c277d096b58deca5d0f9d6a1fb890"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.0008""",,,,,
,"hash: ""0x0331698373daf0fcb64fa5c63e155412c999e1ae3b49278aa828202e04db664d"" from: ""0xdcd20e40a1f8108418cdec0a192e1f46dbdbd4e6"" to: ""0xea4b9c1a425fb8bb80fa61ae4a26c6eb6d9cc692"" tokenSymbol: ""ETH"" value: ""0.04897445672395561""","hash: ""0xbba4356b207ba90465e364805c7d03beefec18cc97daf405f82cc6108dc192f7"" from: ""0xe4b8bd8cb10dbf3b152ae13cbf95ec8b869420e1"" to: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" tokenSymbol: ""ETH"" value: ""0.000552175""",,,,,
,"hash: ""0x6fa410b9411905e3f98434a4558515d5a2361e03aea1422d7958db56b8014339"" from: ""0xea4b9c1a425fb8bb80fa61ae4a26c6eb6d9cc692"" to: ""0xdcd20e40a1f8108418cdec0a192e1f46dbdbd4e6"" tokenSymbol: ""ETH"" value: ""0.048334790428908085""","hash: ""0x9f71c1e1261db029f31e762efaac4a2fa1e40027f8899af423e60dfd0ad3e9ff"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xfe3766d4b8f8bf029d4fe4d355be152f9c67eb90"" tokenSymbol: ""ETH"" value: ""0.23""",,,,,
,"hash: ""0x361cccf8d3ebeb90c9bd4574567c0953933ec12a8c33bdc5f46597835931c7c8"" from: ""0xea4b9c1a425fb8bb80fa61ae4a26c6eb6d9cc692"" to: ""0xc332d6608fdbb9612eafd4b4fac6ea5b9da7a47c"" tokenSymbol: ""ETH"" value: ""0.21400331941153625""","hash: ""0x2ac42e8705947f55d74fbfb3635832877ef216d084ef9eb4199f73dd309ecdab"" from: ""0xfe3766d4b8f8bf029d4fe4d355be152f9c67eb90"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.23079719207336033""",,,,,
,"hash: ""0x8ddb3511d892e6edbb1accf16367a558565361117f1d494667c3d759dafe749a"" from: ""0xddac87fb3842c5c7cb09d1be8efec8a4e3c5f8d1"" to: ""0xbbf11059fa860875bfad8fc548f5dfd9815dffd4"" tokenSymbol: ""ETH"" value: ""0.1951603705673222""","hash: ""0x0b5616ea40b0df4f09d8d2ec5954381b6879182b146d6e98ed0591f3bdb0eba4"" from: ""0xfe3766d4b8f8bf029d4fe4d355be152f9c67eb90"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.009""",,,,,
,"hash: ""0x1e22d9b9e8c7612a6d928a18562b7e3990c6291d3e72dbdffd0829727ee4ef86"" from: ""0xddac87fb3842c5c7cb09d1be8efec8a4e3c5f8d1"" to: ""0xbbf11059fa860875bfad8fc548f5dfd9815dffd4"" tokenSymbol: ""ETH"" value: ""0.04892822620135607""","hash: ""0x4b758d33e7443c7652c07d2142a9be05104ba537bd34625bc37b52b846235ce0"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" tokenSymbol: ""ETH"" value: ""0.4""",,,,,
,"hash: ""0x82b0301fe99236d9819228903a9d045d45ded472d0a72496a6be04318521fcc7"" from: ""0xbbf11059fa860875bfad8fc548f5dfd9815dffd4"" to: ""0xddac87fb3842c5c7cb09d1be8efec8a4e3c5f8d1"" tokenSymbol: ""ETH"" value: ""0.04828793939207334""","hash: ""0xe9ce523f776d0c169ccc387c1c4b6e751cb9dddf5258b6b59f8a4f4aea9d4d1b"" from: ""0xca1e6cce755f9b276ebcf60532e91b1d6804486d"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.4008410850650849""",,,,,
,"hash: ""0xbdb287ddbc9953b0ac361cba4d9c22e31d34f50d56f7701a52d14536547f8d63"" from: ""0xe95c2382a17d5b0bf7d23b09847f7b999e610c13"" to: ""0xc26af59fc64592cb53b7ac31cf565730a7fef29e"" tokenSymbol: ""ETH"" value: ""0.1993104177508834""","hash: ""0xc620b5936ef930254f82c60452dca961fa84de147d6babda5a86b55e8d2b907e"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.25""",,,,,
,"hash: ""0x337b530e9890c7d8e013f48902583627b1a4ea8c34a56fb8064d1c111c0d1c24"" from: ""0xe93bd5ec5f9c7b0703afc9b3244249f65217bdfa"" to: ""0xc26af59fc64592cb53b7ac31cf565730a7fef29e"" tokenSymbol: ""ETH"" value: ""0.0""","hash: ""0x2171622cc11dd62d0d5b06f63a7a8d2ab4de5d96bffaf533433f6ceb458e6475"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.005""",,,,,
,"hash: ""0x8386de3b71f3319799f2c5e548c9465fd73df97a9223352e19c75537e3beda8b"" from: ""0xe93bd5ec5f9c7b0703afc9b3244249f65217bdfa"" to: ""0xc26af59fc64592cb53b7ac31cf565730a7fef29e"" tokenSymbol: ""ETH"" value: ""0.21217199746782847""","hash: ""0x85d7084c40aab32404a2896bcd03e06e9ff86173f5c7c86250d69792254d0e41"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.001""",,,,,
,"hash: ""0x7508cdbe9f6ada91b233d8af9e52c32e5142b57296b2cf50e7af069321acce61"" from: ""0xc26af59fc64592cb53b7ac31cf565730a7fef29e"" to: ""0xf6acd89d565aa66849adfac3283b496e51d9fb72"" tokenSymbol: ""ETH"" value: ""0.1""","hash: ""0x73a3e09c9732eb6f8c27c8651baea683dd5c3e57164b97941b29b8e10fb41ed4"" from: ""0xd25891cfaf13c9ca8a102709261da2ffd0fb0a1f"" to: ""0xfc40c02ad7ca76ac88c2dd771df729438b156c22"" tokenSymbol: ""ETH"" value: ""0.1""",,,,,
,"hash: ""0xd9d33dedd4fb5d1c1c4c6b7779b311c7a55aa80e8cdddd96be5f18d342a31f23"" from: ""0xf6acd89d565aa66849adfac3283b496e51d9fb72"" to: ""0xc26af59fc64592cb53b7ac31cf565730a7fef29e"" tokenSymbol: ""ETH"" value: ""0.09986973143921078""","hash: ""0x349d71a6bf99a6e7d1b93f2dbcd7e0bb1aa88c6fe59a3d325ebc06ed2b8554c7"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.04237074464660946""",,,,,
,"hash: ""0x6a1c3b4b9db49a5f7b8f7cd35b0b9ad9c39bb03122c9d123735dabedd12c5706"" from: ""0xd9b7419ae704eb58cbbcb071429968b8b80ddab8"" to: ""0xe95c2382a17d5b0bf7d23b09847f7b999e610c13"" tokenSymbol: ""ETH"" value: ""0.1982509015542829""","hash: ""0x94c60ec1a53673d7582b45ec2a34b19c52fbbd2b5ecf0a51c08eaac2ee128e66"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.08755110066739773""",,,,,
,,"hash: ""0xf47f4e8d681db1e0647330fc7f3bba5e3ea5e2f2d0751f8eee0c032536e5b68c"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.016085890943734246""",,,,,
,,"hash: ""0xfb0baeb36c525d550c1cf925b0e40c40979891c85029ffacbe57c7b6a562a9f7"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.045""",,,,,
,,"hash: ""0x71e9c47b27198536425a21a617fc910920256d7d5c5abea0bc21377c4eb51679"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.01""",,,,,
,,"hash: ""0x5ac9bf0880cdea941ef2c3ccff9bf684005440cfc5014364c7fb1b5a09f7c702"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.008""",,,,,
,,"hash: ""0x5649fb2b8c616a2314f9dffd39cdfb697220b57c013876e3233e4de4adf1681d"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.393""",,,,,
,,"hash: ""0x7368959e13e99c48c79a5154831c6ac6acfbfc0e9230b72b81448880f2f5b022"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" tokenSymbol: ""ETH"" value: ""0.106""",,,,,
,,"hash: ""0x38c0f9422d587624fab451d345232785b6013aba62aff2bae4a31b214af186fd"" from: ""0xe356e7af80b8626a2b6ec11c32ad936c50a98a92"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.0002""",,,,,
,,"hash: ""0x942621788e9fe83ba832a44f4ecc7da0d4d140bc0ccba766aa8f315d166bd345"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.03765445110866641""",,,,,
,,"hash: ""0xc52485471bd4b5d0ee5dfab99057165717ea00daec7ec9f545abe19ef1e2184b"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.0855949855076407""",,,,,
,,"hash: ""0xa0bde212ea0056f5f46da47f89ba1b3d7348278bea5ff43a254a4cef0429a769"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.2653375730837124""",,,,,
,,"hash: ""0x7727e9664fae74d2e633dc41601d5403911365783fc0737aad8f999632616a60"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.037""",,,,,
,,"hash: ""0x99078d5034eefb3021e73cfc7100ca26a12968997aa80b062661a03d7971d642"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.009""",,,,,
,,"hash: ""0x9d9606f5eec98209d8b04371eab6fdc43179b74ab480e056e61d90a1b2b34f28"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.16""",,,,,
,,"hash: ""0x70ba07eaf74635d6640733aec184ef6b5ee7da1c27ae0ecafd4b2d9fcea2875d"" from: ""0xccbc524ebe1a9d7f0db3fbd10bc5c6e57768a28e"" to: ""0xb2dd985116db690461fa28e03ba2a08a60af90a1"" tokenSymbol: ""ETH"" value: ""0.043""",,,,,
,,"hash: ""0xb173652c96ac6b405dfe8aba6308130a36a474c98071c0eda54061452c37ca01"" from: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" to: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" tokenSymbol: ""ETH"" value: ""0.12029443433630041""",,,,,
,,"hash: ""0xa98fb63d09ecc152b62c52c3d0a2c52c4cc86d2f084511a0a923fdb5f063bf13"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.001""",,,,,
,,"hash: ""0xadde5da82b30f6cb4e7aa3d8a6ba45a6c566d4e12a4db5066109b4d094fcec74"" from: ""0xee525a275d1f54c22cccf1a3314f13c712d7f3a8"" to: ""0xd4f20f43eef492a6cb117c698c0a1cbba42811e4"" tokenSymbol: ""ETH"" value: ""0.0003""",,,,,
